-f,-j,-b,--block-size,--window-size,--future-limit,--max-matches,--lazy-matching,-O,orig_size,enc_size,ratio,enc_time,dec_time
ctx,4,1,16384,16384,4096,10,,True,10000000,4618162,46.2,11.077021837234497,0.06448245048522949
ctx,4,1,16384,16384,4096,1000,,True,10000000,4569553,45.7,9.875394105911255,0.05350327491760254
ctx,4,1,16384,16384,4096,0,,True,10000000,4569553,45.7,9.26962423324585,0.0517735481262207
ctx,4,1,16384,16384,16384,10,,True,10000000,4618162,46.2,9.459254026412964,0.056241512298583984
ctx,4,1,16384,16384,16384,1000,,True,10000000,4569553,45.7,9.339511394500732,0.051735639572143555
ctx,4,1,16384,16384,16384,0,,True,10000000,4569553,45.7,10.077818870544434,0.057739973068237305
ctx,4,1,65536,4096,4096,10,,True,10000000,4658305,46.6,2.8149609565734863,0.05483245849609375
ctx,4,1,65536,4096,4096,1000,,True,10000000,4625383,46.3,2.549809455871582,0.05463361740112305
ctx,4,1,65536,4096,4096,0,,True,10000000,4625383,46.3,2.500823974609375,0.06748819351196289
ctx,4,1,65536,4096,16384,10,,True,10000000,4658305,46.6,2.527592897415161,0.0539698600769043
ctx,4,1,65536,4096,16384,1000,,True,10000000,4625383,46.3,2.4703545570373535,0.05427241325378418
ctx,4,1,65536,4096,16384,0,,True,10000000,4625383,46.3,2.477320432662964,0.05458712577819824
ctx,4,1,65536,4096,65536,10,,True,10000000,4658305,46.6,2.581300735473633,0.05731463432312012
ctx,4,1,65536,4096,65536,1000,,True,10000000,4625383,46.3,2.4507012367248535,0.05501580238342285
ctx,4,1,65536,4096,65536,0,,True,10000000,4625383,46.3,2.5384960174560547,0.05782055854797363
ctx,4,1,65536,16384,4096,10,,True,10000000,4200096,42.0,2.660520553588867,0.04914236068725586
ctx,4,1,65536,16384,4096,1000,,True,10000000,4119224,41.2,2.6530628204345703,0.05381131172180176
ctx,4,1,65536,16384,4096,0,,True,10000000,4119222,41.2,3.1508007049560547,0.05111575126647949
ctx,4,1,65536,16384,16384,10,,True,10000000,4200096,42.0,2.546177625656128,0.04962611198425293
ctx,4,1,65536,16384,16384,1000,,True,10000000,4119224,41.2,2.5004076957702637,0.04615449905395508
ctx,4,1,65536,16384,16384,0,,True,10000000,4119222,41.2,2.776352643966675,0.049542903900146484
ctx,4,1,65536,16384,65536,10,,True,10000000,4200096,42.0,2.4813411235809326,0.05126333236694336
ctx,4,1,65536,16384,65536,1000,,True,10000000,4119224,41.2,2.709895610809326,0.04634380340576172
ctx,4,1,65536,16384,65536,0,,True,10000000,4119222,41.2,2.4826345443725586,0.04639911651611328
ctx,4,1,65536,65536,4096,10,,True,10000000,4090239,40.9,2.8013501167297363,0.04677987098693848
ctx,4,1,65536,65536,4096,1000,,True,10000000,3974461,39.7,3.0136945247650146,0.046013832092285156
ctx,4,1,65536,65536,4096,0,,True,10000000,3974460,39.7,2.7182183265686035,0.04700922966003418
ctx,4,1,65536,65536,16384,10,,True,10000000,4090239,40.9,2.652625799179077,0.04500079154968262
ctx,4,1,65536,65536,16384,1000,,True,10000000,3974461,39.7,2.7208383083343506,0.04270577430725098
ctx,4,1,65536,65536,16384,0,,True,10000000,3974460,39.7,2.7165873050689697,0.043625593185424805
ctx,4,1,65536,65536,65536,10,,True,10000000,4090239,40.9,2.528151512145996,0.048569440841674805
ctx,4,1,65536,65536,65536,1000,,True,10000000,3974461,39.7,2.667476177215576,0.04792213439941406
ctx,4,1,65536,65536,65536,0,,True,10000000,3974460,39.7,2.7917981147766113,0.04613184928894043
ctx,4,1,262144,4096,4096,10,,True,10000000,4609192,46.1,0.8085861206054688,0.0527193546295166
ctx,4,1,262144,4096,4096,1000,,True,10000000,4575214,45.8,0.8201830387115479,0.055283546447753906
ctx,4,1,262144,4096,4096,0,,True,10000000,4575214,45.8,0.7764496803283691,0.05131721496582031
ctx,4,1,262144,4096,16384,10,,True,10000000,4609192,46.1,0.8140795230865479,0.054906606674194336
ctx,4,1,262144,4096,16384,1000,,True,10000000,4575214,45.8,0.8094878196716309,0.05425238609313965
ctx,4,1,262144,4096,16384,0,,True,10000000,4575214,45.8,0.8085370063781738,0.05540108680725098
ctx,4,1,262144,4096,65536,10,,True,10000000,4609192,46.1,0.7598724365234375,0.05389547348022461
ctx,4,1,262144,4096,65536,1000,,True,10000000,4575214,45.8,0.8348422050476074,0.05778241157531738
ctx,4,1,262144,4096,65536,0,,True,10000000,4575214,45.8,0.8216156959533691,0.05633139610290527
ctx,4,1,262144,4096,262144,10,,True,10000000,4609192,46.1,0.8724880218505859,0.05549430847167969
ctx,4,1,262144,4096,262144,1000,,True,10000000,4575214,45.8,0.80507493019104,0.05390191078186035
ctx,4,1,262144,4096,262144,0,,True,10000000,4575214,45.8,0.8384780883789062,0.05728316307067871
ctx,4,1,262144,16384,4096,10,,True,10000000,4086622,40.9,0.8901910781860352,0.047457218170166016
ctx,4,1,262144,16384,4096,1000,,True,10000000,3996726,40.0,1.0128228664398193,0.05018258094787598
ctx,4,1,262144,16384,4096,0,,True,10000000,3996723,40.0,0.9910619258880615,0.04716753959655762
ctx,4,1,262144,16384,16384,10,,True,10000000,4086622,40.9,0.8357908725738525,0.04828286170959473
ctx,4,1,262144,16384,16384,1000,,True,10000000,3996726,40.0,0.9563581943511963,0.048716068267822266
ctx,4,1,262144,16384,16384,0,,True,10000000,3996723,40.0,0.9350125789642334,0.04699516296386719
ctx,4,1,262144,16384,65536,10,,True,10000000,4086622,40.9,0.7896475791931152,0.048492431640625
ctx,4,1,262144,16384,65536,1000,,True,10000000,3996726,40.0,0.9483132362365723,0.04687952995300293
ctx,4,1,262144,16384,65536,0,,True,10000000,3996723,40.0,0.9321997165679932,0.0467832088470459
ctx,4,1,262144,16384,262144,10,,True,10000000,4086622,40.9,0.7431659698486328,0.04557061195373535
ctx,4,1,262144,16384,262144,1000,,True,10000000,3996726,40.0,0.9750187397003174,0.046083927154541016
ctx,4,1,262144,16384,262144,0,,True,10000000,3996723,40.0,1.1142158508300781,0.04625582695007324
ctx,4,1,262144,65536,4096,10,,True,10000000,3874055,38.7,0.9715683460235596,0.046088457107543945
ctx,4,1,262144,65536,4096,1000,,True,10000000,3701351,37.0,1.7134590148925781,0.04126739501953125
ctx,4,1,262144,65536,4096,0,,True,10000000,3701340,37.0,1.6772043704986572,0.04838967323303223
ctx,4,1,262144,65536,16384,10,,True,10000000,3874055,38.7,1.0734059810638428,0.04934406280517578
ctx,4,1,262144,65536,16384,1000,,True,10000000,3701351,37.0,1.9880201816558838,0.03943181037902832
ctx,4,1,262144,65536,16384,0,,True,10000000,3701340,37.0,1.6310455799102783,0.04010295867919922
ctx,4,1,262144,65536,65536,10,,True,10000000,3874055,38.7,0.7652039527893066,0.04307246208190918
ctx,4,1,262144,65536,65536,1000,,True,10000000,3701351,37.0,1.5980770587921143,0.03953361511230469
ctx,4,1,262144,65536,65536,0,,True,10000000,3701340,37.0,1.6315817832946777,0.04157400131225586
ctx,4,1,262144,65536,262144,10,,True,10000000,3874055,38.7,0.7948389053344727,0.042858123779296875
ctx,4,1,262144,65536,262144,1000,,True,10000000,3701351,37.0,1.6679234504699707,0.04281449317932129
ctx,4,1,262144,65536,262144,0,,True,10000000,3701340,37.0,1.6833150386810303,0.04060530662536621
ctx,4,1,262144,262144,4096,10,,True,10000000,3816740,38.2,0.8143997192382812,0.04185771942138672
ctx,4,1,262144,262144,4096,1000,,True,10000000,3588731,35.9,2.867457866668701,0.04239082336425781
ctx,4,1,262144,262144,4096,0,,True,10000000,3587826,35.9,3.132816791534424,0.04091930389404297
ctx,4,1,262144,262144,16384,10,,True,10000000,3816740,38.2,0.8147287368774414,0.04267239570617676
ctx,4,1,262144,262144,16384,1000,,True,10000000,3588731,35.9,2.839341163635254,0.04173731803894043
ctx,4,1,262144,262144,16384,0,,True,10000000,3587826,35.9,3.027425765991211,0.04108905792236328
ctx,4,1,262144,262144,65536,10,,True,10000000,3816740,38.2,0.7544286251068115,0.0415346622467041
ctx,4,1,262144,262144,65536,1000,,True,10000000,3588731,35.9,2.7645654678344727,0.04158926010131836
ctx,4,1,262144,262144,65536,0,,True,10000000,3587826,35.9,2.9983110427856445,0.0402066707611084
ctx,4,1,262144,262144,262144,10,,True,10000000,3816740,38.2,0.6688113212585449,0.04312872886657715
ctx,4,1,262144,262144,262144,1000,,True,10000000,3588731,35.9,2.7523739337921143,0.04207944869995117
ctx,4,1,262144,262144,262144,0,,True,10000000,3587826,35.9,3.0460574626922607,0.04169321060180664
ctx,4,1,1048576,4096,4096,10,,True,10000000,4597181,46.0,0.3896496295928955,0.07000017166137695
ctx,4,1,1048576,4096,4096,1000,,True,10000000,4562881,45.6,0.4806089401245117,0.06255197525024414
ctx,4,1,1048576,4096,4096,0,,True,10000000,4562881,45.6,0.48891496658325195,0.06109809875488281
ctx,4,1,1048576,4096,16384,10,,True,10000000,4597181,46.0,0.39197683334350586,0.06083846092224121
ctx,4,1,1048576,4096,16384,1000,,True,10000000,4562881,45.6,0.4740791320800781,0.05786705017089844
ctx,4,1,1048576,4096,16384,0,,True,10000000,4562881,45.6,0.47812986373901367,0.056992530822753906
ctx,4,1,1048576,4096,65536,10,,True,10000000,4597181,46.0,0.4209280014038086,0.06153368949890137
ctx,4,1,1048576,4096,65536,1000,,True,10000000,4562881,45.6,0.4644291400909424,0.060132741928100586
ctx,4,1,1048576,4096,65536,0,,True,10000000,4562881,45.6,0.4587223529815674,0.057065725326538086
ctx,4,1,1048576,4096,262144,10,,True,10000000,4597181,46.0,0.4091670513153076,0.0635678768157959
ctx,4,1,1048576,4096,262144,1000,,True,10000000,4562881,45.6,0.5070841312408447,0.061699628829956055
ctx,4,1,1048576,4096,262144,0,,True,10000000,4562881,45.6,0.49422526359558105,0.06227278709411621
ctx,4,1,1048576,4096,1048576,10,,True,10000000,4597181,46.0,0.4519050121307373,0.07335710525512695
ctx,4,1,1048576,4096,1048576,1000,,True,10000000,4562881,45.6,0.45149993896484375,0.05875134468078613
ctx,4,1,1048576,4096,1048576,0,,True,10000000,4562881,45.6,0.4682469367980957,0.05919313430786133
ctx,4,1,1048576,16384,4096,10,,True,10000000,4056914,40.6,0.4355006217956543,0.049878597259521484
ctx,4,1,1048576,16384,4096,1000,,True,10000000,3964392,39.6,0.741523027420044,0.04835033416748047
ctx,4,1,1048576,16384,4096,0,,True,10000000,3964387,39.6,0.7679097652435303,0.05204272270202637
ctx,4,1,1048576,16384,16384,10,,True,10000000,4056914,40.6,0.42514610290527344,0.050367116928100586
ctx,4,1,1048576,16384,16384,1000,,True,10000000,3964392,39.6,0.7588276863098145,0.05038785934448242
ctx,4,1,1048576,16384,16384,0,,True,10000000,3964387,39.6,0.8191394805908203,0.04966855049133301
ctx,4,1,1048576,16384,65536,10,,True,10000000,4056914,40.6,0.4228646755218506,0.04858899116516113
ctx,4,1,1048576,16384,65536,1000,,True,10000000,3964392,39.6,0.717355489730835,0.047807931900024414
ctx,4,1,1048576,16384,65536,0,,True,10000000,3964387,39.6,0.7297706604003906,0.049440860748291016
ctx,4,1,1048576,16384,262144,10,,True,10000000,4056914,40.6,0.4540872573852539,0.047807931900024414
ctx,4,1,1048576,16384,262144,1000,,True,10000000,3964392,39.6,0.7443580627441406,0.05111122131347656
ctx,4,1,1048576,16384,262144,0,,True,10000000,3964387,39.6,0.7685294151306152,0.0475459098815918
ctx,4,1,1048576,16384,1048576,10,,True,10000000,4056914,40.6,0.4114046096801758,0.05046486854553223
ctx,4,1,1048576,16384,1048576,1000,,True,10000000,3964392,39.6,0.7310359477996826,0.05408120155334473
ctx,4,1,1048576,16384,1048576,0,,True,10000000,3964387,39.6,0.7318105697631836,0.05072760581970215
ctx,4,1,1048576,65536,4096,10,,True,10000000,3811868,38.1,0.4746522903442383,0.04693746566772461
ctx,4,1,1048576,65536,4096,1000,,True,10000000,3621823,36.2,1.6309723854064941,0.046262502670288086
ctx,4,1,1048576,65536,4096,0,,True,10000000,3621810,36.2,1.6124303340911865,0.04558610916137695
ctx,4,1,1048576,65536,16384,10,,True,10000000,3811868,38.1,0.4532625675201416,0.04789996147155762
ctx,4,1,1048576,65536,16384,1000,,True,10000000,3621823,36.2,1.6368043422698975,0.042136192321777344
ctx,4,1,1048576,65536,16384,0,,True,10000000,3621810,36.2,1.6199138164520264,0.04493141174316406
ctx,4,1,1048576,65536,65536,10,,True,10000000,3811868,38.1,0.45721936225891113,0.04863858222961426
ctx,4,1,1048576,65536,65536,1000,,True,10000000,3621823,36.2,1.733579158782959,0.044512271881103516
ctx,4,1,1048576,65536,65536,0,,True,10000000,3621810,36.2,1.6546063423156738,0.0417172908782959
ctx,4,1,1048576,65536,262144,10,,True,10000000,3811868,38.1,0.4498133659362793,0.045023202896118164
ctx,4,1,1048576,65536,262144,1000,,True,10000000,3621823,36.2,1.6533169746398926,0.042855262756347656
ctx,4,1,1048576,65536,262144,0,,True,10000000,3621810,36.2,1.613783836364746,0.04309892654418945
ctx,4,1,1048576,65536,1048576,10,,True,10000000,3811868,38.1,0.45936131477355957,0.04407072067260742
ctx,4,1,1048576,65536,1048576,1000,,True,10000000,3621823,36.2,1.6239979267120361,0.04234743118286133
ctx,4,1,1048576,65536,1048576,0,,True,10000000,3621810,36.2,1.667360782623291,0.04596352577209473
ctx,4,1,1048576,262144,4096,10,,True,10000000,3704520,37.0,0.48306703567504883,0.04586648941040039
ctx,4,1,1048576,262144,4096,1000,,True,10000000,3392452,33.9,4.69889760017395,0.03790855407714844
ctx,4,1,1048576,262144,4096,0,,True,10000000,3389503,33.9,5.6058995723724365,0.042371273040771484
ctx,4,1,1048576,262144,16384,10,,True,10000000,3704520,37.0,0.4763047695159912,0.045507192611694336
ctx,4,1,1048576,262144,16384,1000,,True,10000000,3392452,33.9,4.7171947956085205,0.04244542121887207
ctx,4,1,1048576,262144,16384,0,,True,10000000,3389503,33.9,5.4680562019348145,0.038205623626708984
ctx,4,1,1048576,262144,65536,10,,True,10000000,3704520,37.0,0.4794192314147949,0.0466160774230957
ctx,4,1,1048576,262144,65536,1000,,True,10000000,3392452,33.9,4.809402704238892,0.03763723373413086
ctx,4,1,1048576,262144,65536,0,,True,10000000,3389503,33.9,5.591756582260132,0.03903818130493164
ctx,4,1,1048576,262144,262144,10,,True,10000000,3704520,37.0,0.5091390609741211,0.0453946590423584
ctx,4,1,1048576,262144,262144,1000,,True,10000000,3392452,33.9,4.64927077293396,0.041396141052246094
ctx,4,1,1048576,262144,262144,0,,True,10000000,3389503,33.9,5.706603765487671,0.03990960121154785
ctx,4,1,1048576,262144,1048576,10,,True,10000000,3704520,37.0,0.4564237594604492,0.04398655891418457
ctx,4,1,1048576,262144,1048576,1000,,True,10000000,3392452,33.9,4.332364797592163,0.0424044132232666
ctx,4,1,1048576,262144,1048576,0,,True,10000000,3389503,33.9,5.177889108657837,0.03936481475830078
ctx,4,1,1048576,1048576,4096,10,,True,10000000,3674424,36.7,0.4829678535461426,0.04454493522644043
ctx,4,1,1048576,1048576,4096,1000,,True,10000000,3307065,33.1,10.745629072189331,0.04285311698913574
ctx,4,1,1048576,1048576,4096,0,,True,10000000,3298414,33.0,19.433786392211914,0.038831233978271484
ctx,4,1,1048576,1048576,16384,10,,True,10000000,3674424,36.7,0.47719693183898926,0.045185089111328125
ctx,4,1,1048576,1048576,16384,1000,,True,10000000,3307065,33.1,11.808125019073486,0.03787732124328613
ctx,4,1,1048576,1048576,16384,0,,True,10000000,3298414,33.0,16.814512968063354,0.03830432891845703
ctx,4,1,1048576,1048576,65536,10,,True,10000000,3674424,36.7,0.49929070472717285,0.0464327335357666
ctx,4,1,1048576,1048576,65536,1000,,True,10000000,3307065,33.1,11.062500476837158,0.0379641056060791
ctx,4,1,1048576,1048576,65536,0,,True,10000000,3298414,33.0,18.00687551498413,0.03770184516906738
ctx,4,1,1048576,1048576,262144,10,,True,10000000,3674424,36.7,0.490633487701416,0.04447817802429199
ctx,4,1,1048576,1048576,262144,1000,,True,10000000,3307065,33.1,10.014280080795288,0.038510799407958984
ctx,4,1,1048576,1048576,262144,0,,True,10000000,3298414,33.0,19.065391063690186,0.03945446014404297
ctx,4,1,1048576,1048576,1048576,10,,True,10000000,3674424,36.7,0.49372386932373047,0.04558753967285156
ctx,4,1,1048576,1048576,1048576,1000,,True,10000000,3307065,33.1,9.475934982299805,0.04088926315307617
ctx,4,1,1048576,1048576,1048576,0,,True,10000000,3298414,33.0,16.83085346221924,0.03910636901855469
ctx,8,1,16384,4096,4096,10,,,10000000,4892610,48.9,4.857701778411865,0.059182167053222656
ctx,8,1,16384,4096,4096,10,True,,10000000,4869117,48.7,4.9116926193237305,0.05782341957092285
ctx,8,1,16384,4096,4096,1000,,,10000000,4864360,48.6,5.378965854644775,0.05621504783630371
ctx,8,1,16384,4096,4096,1000,True,,10000000,4839283,48.4,5.040839910507202,0.05587363243103027
ctx,8,1,16384,4096,4096,0,,,10000000,4864360,48.6,5.168975830078125,0.05663466453552246
ctx,8,1,16384,4096,4096,0,True,,10000000,4839283,48.4,5.168212652206421,0.05723428726196289
ctx,8,1,16384,4096,16384,10,,,10000000,4892610,48.9,6.532820701599121,0.05542588233947754
ctx,8,1,16384,4096,16384,10,True,,10000000,4869117,48.7,8.820213317871094,0.057322025299072266
ctx,8,1,16384,4096,16384,1000,,,10000000,4864360,48.6,9.0600745677948,0.05767345428466797
ctx,8,1,16384,4096,16384,1000,True,,10000000,4839283,48.4,8.785943508148193,0.05801200866699219
ctx,8,1,16384,4096,16384,0,,,10000000,4864360,48.6,9.267163515090942,0.05610322952270508
ctx,8,1,16384,4096,16384,0,True,,10000000,4839283,48.4,9.336214542388916,0.055170536041259766
ctx,8,1,16384,16384,4096,10,,,10000000,4693575,46.9,9.273029088973999,0.0585634708404541
ctx,8,1,16384,16384,4096,10,True,,10000000,4668019,46.7,9.067754030227661,0.053025245666503906
ctx,8,1,16384,16384,4096,1000,,,10000000,4651729,46.5,8.999036073684692,0.05596446990966797
ctx,8,1,16384,16384,4096,1000,True,,10000000,4620577,46.2,8.640942335128784,0.05146598815917969
ctx,8,1,16384,16384,4096,0,,,10000000,4651729,46.5,9.48607873916626,0.053205251693725586
ctx,8,1,16384,16384,4096,0,True,,10000000,4620577,46.2,9.493094205856323,0.05335712432861328
ctx,8,1,16384,16384,16384,10,,,10000000,4693575,46.9,9.397453546524048,0.06773853302001953
ctx,8,1,16384,16384,16384,10,True,,10000000,4668019,46.7,10.559964418411255,0.05515408515930176
ctx,8,1,16384,16384,16384,1000,,,10000000,4651729,46.5,9.885591268539429,0.05384945869445801
ctx,8,1,16384,16384,16384,1000,True,,10000000,4620577,46.2,8.922674655914307,0.05386972427368164
ctx,8,1,16384,16384,16384,0,,,10000000,4651729,46.5,9.447946548461914,0.0542149543762207
ctx,8,1,16384,16384,16384,0,True,,10000000,4620577,46.2,8.981680631637573,0.054259538650512695
ctx,8,1,65536,4096,4096,10,,,10000000,4700021,47.0,2.387267827987671,0.05338859558105469
ctx,8,1,65536,4096,4096,10,True,,10000000,4678739,46.8,2.4949560165405273,0.05661797523498535
ctx,8,1,65536,4096,4096,1000,,,10000000,4667677,46.7,2.3819334506988525,0.05794811248779297
ctx,8,1,65536,4096,4096,1000,True,,10000000,4644627,46.4,2.7835147380828857,0.052782297134399414
ctx,8,1,65536,4096,4096,0,,,10000000,4667677,46.7,2.551846981048584,0.05467391014099121
ctx,8,1,65536,4096,4096,0,True,,10000000,4644627,46.4,2.2424657344818115,0.05420112609863281
ctx,8,1,65536,4096,16384,10,,,10000000,4700021,47.0,2.274597406387329,0.05274605751037598
ctx,8,1,65536,4096,16384,10,True,,10000000,4678739,46.8,2.2454209327697754,0.05113554000854492
ctx,8,1,65536,4096,16384,1000,,,10000000,4667677,46.7,2.2795753479003906,0.05539894104003906
ctx,8,1,65536,4096,16384,1000,True,,10000000,4644627,46.4,2.4083189964294434,0.05516171455383301
ctx,8,1,65536,4096,16384,0,,,10000000,4667677,46.7,2.291912317276001,0.05488395690917969
ctx,8,1,65536,4096,16384,0,True,,10000000,4644627,46.4,2.3019330501556396,0.052713871002197266
ctx,8,1,65536,4096,65536,10,,,10000000,4700021,47.0,2.357428550720215,0.05567169189453125
ctx,8,1,65536,4096,65536,10,True,,10000000,4678739,46.8,2.2829248905181885,0.056268930435180664
ctx,8,1,65536,4096,65536,1000,,,10000000,4667677,46.7,2.6683716773986816,0.06252574920654297
ctx,8,1,65536,4096,65536,1000,True,,10000000,4644627,46.4,2.4314053058624268,0.05687594413757324
ctx,8,1,65536,4096,65536,0,,,10000000,4667677,46.7,2.531742811203003,0.05964970588684082
ctx,8,1,65536,4096,65536,0,True,,10000000,4644627,46.4,2.78485107421875,0.058055877685546875
ctx,8,1,65536,16384,4096,10,,,10000000,4280636,42.8,2.7740256786346436,0.04902529716491699
ctx,8,1,65536,16384,4096,10,True,,10000000,4262166,42.6,2.410017251968384,0.04876303672790527
ctx,8,1,65536,16384,4096,1000,,,10000000,4205898,42.1,2.421046018600464,0.04385042190551758
ctx,8,1,65536,16384,4096,1000,True,,10000000,4179677,41.8,2.407853126525879,0.04604840278625488
ctx,8,1,65536,16384,4096,0,,,10000000,4205892,42.1,2.515037775039673,0.04533696174621582
ctx,8,1,65536,16384,4096,0,True,,10000000,4179678,41.8,2.4713189601898193,0.0613248348236084
ctx,8,1,65536,16384,16384,10,,,10000000,4280636,42.8,2.648710250854492,0.04949522018432617
ctx,8,1,65536,16384,16384,10,True,,10000000,4262166,42.6,2.383009433746338,0.047762155532836914
ctx,8,1,65536,16384,16384,1000,,,10000000,4205898,42.1,2.282201051712036,0.0456235408782959
ctx,8,1,65536,16384,16384,1000,True,,10000000,4179677,41.8,2.3077504634857178,0.045838117599487305
ctx,8,1,65536,16384,16384,0,,,10000000,4205892,42.1,2.3850507736206055,0.04466891288757324
ctx,8,1,65536,16384,16384,0,True,,10000000,4179678,41.8,2.188131809234619,0.04936408996582031
ctx,8,1,65536,16384,65536,10,,,10000000,4280636,42.8,2.6910150051116943,0.05171918869018555
ctx,8,1,65536,16384,65536,10,True,,10000000,4262166,42.6,3.0161023139953613,0.05597066879272461
ctx,8,1,65536,16384,65536,1000,,,10000000,4205898,42.1,2.648207902908325,0.04895615577697754
ctx,8,1,65536,16384,65536,1000,True,,10000000,4179677,41.8,2.780534505844116,0.053374528884887695
ctx,8,1,65536,16384,65536,0,,,10000000,4205892,42.1,2.3116843700408936,0.04650616645812988
ctx,8,1,65536,16384,65536,0,True,,10000000,4179678,41.8,2.366611957550049,0.04792308807373047
ctx,8,1,65536,65536,4096,10,,,10000000,4187980,41.9,2.276700258255005,0.046868085861206055
ctx,8,1,65536,65536,4096,10,True,,10000000,4170912,41.7,2.2708702087402344,0.04882025718688965
ctx,8,1,65536,65536,4096,1000,,,10000000,4089542,40.9,2.3093032836914062,0.04505324363708496
ctx,8,1,65536,65536,4096,1000,True,,10000000,4057701,40.6,2.527221918106079,0.04572176933288574
ctx,8,1,65536,65536,4096,0,,,10000000,4089538,40.9,2.3131890296936035,0.04294610023498535
ctx,8,1,65536,65536,4096,0,True,,10000000,4057697,40.6,2.267127513885498,0.04820442199707031
ctx,8,1,65536,65536,16384,10,,,10000000,4187980,41.9,2.398961305618286,0.045690298080444336
ctx,8,1,65536,65536,16384,10,True,,10000000,4170912,41.7,2.3488991260528564,0.04517841339111328
ctx,8,1,65536,65536,16384,1000,,,10000000,4089542,40.9,2.4534425735473633,0.04400014877319336
ctx,8,1,65536,65536,16384,1000,True,,10000000,4057701,40.6,2.3320348262786865,0.04717397689819336
ctx,8,1,65536,65536,16384,0,,,10000000,4089538,40.9,2.339210271835327,0.044774532318115234
ctx,8,1,65536,65536,16384,0,True,,10000000,4057697,40.6,2.356022834777832,0.049843549728393555
ctx,8,1,65536,65536,65536,10,,,10000000,4187980,41.9,2.5586817264556885,0.049359798431396484
ctx,8,1,65536,65536,65536,10,True,,10000000,4170912,41.7,2.29996395111084,0.04914593696594238
ctx,8,1,65536,65536,65536,1000,,,10000000,4089542,40.9,2.326540946960449,0.045938730239868164
ctx,8,1,65536,65536,65536,1000,True,,10000000,4057701,40.6,2.3342883586883545,0.04494881629943848
ctx,8,1,65536,65536,65536,0,,,10000000,4089538,40.9,2.386444091796875,0.04473400115966797
ctx,8,1,65536,65536,65536,0,True,,10000000,4057697,40.6,2.389714002609253,0.047883033752441406
ctx,8,1,262144,4096,4096,10,,,10000000,4650414,46.5,0.6830954551696777,0.05342531204223633
ctx,8,1,262144,4096,4096,10,True,,10000000,4629482,46.3,0.6262085437774658,0.05821061134338379
ctx,8,1,262144,4096,4096,1000,,,10000000,4616863,46.2,0.6306593418121338,0.052379608154296875
ctx,8,1,262144,4096,4096,1000,True,,10000000,4594311,45.9,0.6236176490783691,0.0541074275970459
ctx,8,1,262144,4096,4096,0,,,10000000,4616863,46.2,0.6671850681304932,0.05128335952758789
ctx,8,1,262144,4096,4096,0,True,,10000000,4594311,45.9,0.6365189552307129,0.06122136116027832
ctx,8,1,262144,4096,16384,10,,,10000000,4650414,46.5,0.6430563926696777,0.056490182876586914
ctx,8,1,262144,4096,16384,10,True,,10000000,4629482,46.3,0.6267368793487549,0.05575895309448242
ctx,8,1,262144,4096,16384,1000,,,10000000,4616863,46.2,0.6234555244445801,0.051619529724121094
ctx,8,1,262144,4096,16384,1000,True,,10000000,4594311,45.9,0.6575243473052979,0.05928158760070801
ctx,8,1,262144,4096,16384,0,,,10000000,4616863,46.2,0.6745805740356445,0.05331611633300781
ctx,8,1,262144,4096,16384,0,True,,10000000,4594311,45.9,0.7119739055633545,0.056578636169433594
ctx,8,1,262144,4096,65536,10,,,10000000,4650414,46.5,0.685657262802124,0.056656599044799805
ctx,8,1,262144,4096,65536,10,True,,10000000,4629482,46.3,0.6464323997497559,0.05505990982055664
ctx,8,1,262144,4096,65536,1000,,,10000000,4616863,46.2,0.6328203678131104,0.05670332908630371
ctx,8,1,262144,4096,65536,1000,True,,10000000,4594311,45.9,0.6105055809020996,0.05167222023010254
ctx,8,1,262144,4096,65536,0,,,10000000,4616863,46.2,0.6511368751525879,0.06017160415649414
ctx,8,1,262144,4096,65536,0,True,,10000000,4594311,45.9,0.6811048984527588,0.058051109313964844
ctx,8,1,262144,4096,262144,10,,,10000000,4650414,46.5,0.6414074897766113,0.05656170845031738
ctx,8,1,262144,4096,262144,10,True,,10000000,4629482,46.3,0.6983063220977783,0.05774641036987305
ctx,8,1,262144,4096,262144,1000,,,10000000,4616863,46.2,0.6831197738647461,0.05387306213378906
ctx,8,1,262144,4096,262144,1000,True,,10000000,4594311,45.9,0.6743042469024658,0.05936861038208008
ctx,8,1,262144,4096,262144,0,,,10000000,4616863,46.2,0.6535422801971436,0.055075883865356445
ctx,8,1,262144,4096,262144,0,True,,10000000,4594311,45.9,0.6551668643951416,0.06854701042175293
ctx,8,1,262144,16384,4096,10,,,10000000,4164625,41.6,0.648017406463623,0.0488896369934082
ctx,8,1,262144,16384,4096,10,True,,10000000,4149186,41.5,0.6547222137451172,0.04964780807495117
ctx,8,1,262144,16384,4096,1000,,,10000000,4079954,40.8,0.6351063251495361,0.04526233673095703
ctx,8,1,262144,16384,4096,1000,True,,10000000,4056359,40.6,0.6576061248779297,0.04624366760253906
ctx,8,1,262144,16384,4096,0,,,10000000,4079947,40.8,0.6911962032318115,0.04701995849609375
ctx,8,1,262144,16384,4096,0,True,,10000000,4056357,40.6,0.6476197242736816,0.04769134521484375
ctx,8,1,262144,16384,16384,10,,,10000000,4164625,41.6,0.6169829368591309,0.04829573631286621
ctx,8,1,262144,16384,16384,10,True,,10000000,4149186,41.5,0.6452348232269287,0.047145843505859375
ctx,8,1,262144,16384,16384,1000,,,10000000,4079954,40.8,0.7473597526550293,0.05049562454223633
