-f,-j,-b,--block-size,--window-size,--future-limit,--max-matches,--lazy-matching,-O,orig_size,enc_size,ratio,enc_time,dec_time
ctx,2,1,65536,65536,65536,1000,True,,1000001,389842,39.0,0.31400299072265625,0.0066030025482177734
ctx,2,1,65536,65536,65536,0,,,1000001,392927,39.3,0.3149073123931885,0.007534980773925781
ctx,2,1,65536,65536,65536,0,True,,1000001,389842,39.0,0.32869768142700195,0.0061686038970947266
ctx,2,1,262144,4096,4096,10,,,1000001,445376,44.5,0.07488584518432617,0.008397340774536133
ctx,2,1,262144,4096,4096,10,True,,1000001,443477,44.3,0.08431363105773926,0.009313821792602539
ctx,2,1,262144,4096,4096,1000,,,1000001,442092,44.2,0.08832430839538574,0.008668184280395508
ctx,2,1,262144,4096,4096,1000,True,,1000001,440063,44.0,0.10056066513061523,0.00954580307006836
ctx,2,1,262144,4096,4096,0,,,1000001,442092,44.2,0.09724688529968262,0.008806943893432617
ctx,2,1,262144,4096,4096,0,True,,1000001,440063,44.0,0.08873510360717773,0.010004997253417969
ctx,2,1,262144,4096,16384,10,,,1000001,445376,44.5,0.09517908096313477,0.010438919067382812
ctx,2,1,262144,4096,16384,10,True,,1000001,443477,44.3,0.08982396125793457,0.009456634521484375
ctx,2,1,262144,4096,16384,1000,,,1000001,442092,44.2,0.08712506294250488,0.008600234985351562
ctx,2,1,262144,4096,16384,1000,True,,1000001,440063,44.0,0.09765291213989258,0.009318828582763672
ctx,2,1,262144,4096,16384,0,,,1000001,442092,44.2,0.09390044212341309,0.0073854923248291016
ctx,2,1,262144,4096,16384,0,True,,1000001,440063,44.0,0.08759307861328125,0.008081436157226562
ctx,2,1,262144,4096,65536,10,,,1000001,445376,44.5,0.07760882377624512,0.009518861770629883
ctx,2,1,262144,4096,65536,10,True,,1000001,443477,44.3,0.09008264541625977,0.007875680923461914
ctx,2,1,262144,4096,65536,1000,,,1000001,442092,44.2,0.0860755443572998,0.008059263229370117
ctx,2,1,262144,4096,65536,1000,True,,1000001,440063,44.0,0.08718752861022949,0.009802579879760742
ctx,2,1,262144,4096,65536,0,,,1000001,442092,44.2,0.08178305625915527,0.009268045425415039
ctx,2,1,262144,4096,65536,0,True,,1000001,440063,44.0,0.09747028350830078,0.008935928344726562
ctx,2,1,262144,4096,262144,10,,,1000001,445376,44.5,0.08150863647460938,0.008739233016967773
ctx,2,1,262144,4096,262144,10,True,,1000001,443477,44.3,0.0892331600189209,0.009125709533691406
ctx,2,1,262144,4096,262144,1000,,,1000001,442092,44.2,0.09031033515930176,0.007820844650268555
ctx,2,1,262144,4096,262144,1000,True,,1000001,440063,44.0,0.08536243438720703,0.00957942008972168
ctx,2,1,262144,4096,262144,0,,,1000001,442092,44.2,0.08931422233581543,0.007596492767333984
ctx,2,1,262144,4096,262144,0,True,,1000001,440063,44.0,0.08002638816833496,0.00812983512878418
ctx,2,1,262144,16384,4096,10,,,1000001,401414,40.1,0.07879877090454102,0.007269859313964844
ctx,2,1,262144,16384,4096,10,True,,1000001,399918,40.0,0.09020185470581055,0.007559061050415039
ctx,2,1,262144,16384,4096,1000,,,1000001,393115,39.3,0.08544588088989258,0.00676417350769043
ctx,2,1,262144,16384,4096,1000,True,,1000001,390723,39.1,0.09191489219665527,0.007686138153076172
ctx,2,1,262144,16384,4096,0,,,1000001,393115,39.3,0.08882975578308105,0.0072209835052490234
ctx,2,1,262144,16384,4096,0,True,,1000001,390723,39.1,0.10097241401672363,0.006737947463989258
ctx,2,1,262144,16384,16384,10,,,1000001,401414,40.1,0.09344077110290527,0.008783340454101562
ctx,2,1,262144,16384,16384,10,True,,1000001,399918,40.0,0.09329557418823242,0.006448268890380859
ctx,2,1,262144,16384,16384,1000,,,1000001,393115,39.3,0.0890500545501709,0.007532596588134766
ctx,2,1,262144,16384,16384,1000,True,,1000001,390723,39.1,0.08576250076293945,0.007115602493286133
ctx,2,1,262144,16384,16384,0,,,1000001,393115,39.3,0.09685969352722168,0.007819890975952148
ctx,2,1,262144,16384,16384,0,True,,1000001,390723,39.1,0.08791708946228027,0.006632328033447266
ctx,2,1,262144,16384,65536,10,,,1000001,401414,40.1,0.07998085021972656,0.00761866569519043
ctx,2,1,262144,16384,65536,10,True,,1000001,399918,40.0,0.08333277702331543,0.007633686065673828
ctx,2,1,262144,16384,65536,1000,,,1000001,393115,39.3,0.08496832847595215,0.006201028823852539
ctx,2,1,262144,16384,65536,1000,True,,1000001,390723,39.1,0.08997559547424316,0.007902383804321289
ctx,2,1,262144,16384,65536,0,,,1000001,393115,39.3,0.07695531845092773,0.007273197174072266
ctx,2,1,262144,16384,65536,0,True,,1000001,390723,39.1,0.09269094467163086,0.006760120391845703
ctx,2,1,262144,16384,262144,10,,,1000001,401414,40.1,0.08181381225585938,0.007719516754150391
ctx,2,1,262144,16384,262144,10,True,,1000001,399918,40.0,0.09292173385620117,0.0071752071380615234
ctx,2,1,262144,16384,262144,1000,,,1000001,393115,39.3,0.0897684097290039,0.007302761077880859
ctx,2,1,262144,16384,262144,1000,True,,1000001,390723,39.1,0.0944356918334961,0.008392810821533203
ctx,2,1,262144,16384,262144,0,,,1000001,393115,39.3,0.09550142288208008,0.007975101470947266
ctx,2,1,262144,16384,262144,0,True,,1000001,390723,39.1,0.09236931800842285,0.007669925689697266
ctx,2,1,262144,65536,4096,10,,,1000001,382256,38.2,0.0922243595123291,0.008356332778930664
ctx,2,1,262144,65536,4096,10,True,,1000001,381089,38.1,0.09465742111206055,0.006499767303466797
ctx,2,1,262144,65536,4096,1000,,,1000001,366473,36.6,0.09799051284790039,0.006795406341552734
ctx,2,1,262144,65536,4096,1000,True,,1000001,363701,36.4,0.11062812805175781,0.006617546081542969
ctx,2,1,262144,65536,4096,0,,,1000001,366473,36.6,0.09373879432678223,0.005950212478637695
ctx,2,1,262144,65536,4096,0,True,,1000001,363701,36.4,0.11937880516052246,0.006778240203857422
ctx,2,1,262144,65536,16384,10,,,1000001,382256,38.2,0.08658576011657715,0.0066182613372802734
ctx,2,1,262144,65536,16384,10,True,,1000001,381089,38.1,0.08621954917907715,0.006842136383056641
ctx,2,1,262144,65536,16384,1000,,,1000001,366473,36.6,0.09397339820861816,0.007376194000244141
ctx,2,1,262144,65536,16384,1000,True,,1000001,363701,36.4,0.12160277366638184,0.006209611892700195
ctx,2,1,262144,65536,16384,0,,,1000001,366473,36.6,0.10192465782165527,0.006610870361328125
ctx,2,1,262144,65536,16384,0,True,,1000001,363701,36.4,0.10735869407653809,0.007312297821044922
ctx,2,1,262144,65536,65536,10,,,1000001,382256,38.2,0.08850455284118652,0.006503582000732422
ctx,2,1,262144,65536,65536,10,True,,1000001,381089,38.1,0.09041142463684082,0.007784128189086914
ctx,2,1,262144,65536,65536,1000,,,1000001,366473,36.6,0.10219764709472656,0.007191658020019531
ctx,2,1,262144,65536,65536,1000,True,,1000001,363701,36.4,0.11080598831176758,0.00677180290222168
ctx,2,1,262144,65536,65536,0,,,1000001,366473,36.6,0.10139036178588867,0.0065190792083740234
ctx,2,1,262144,65536,65536,0,True,,1000001,363701,36.4,0.11546826362609863,0.008951187133789062
ctx,2,1,262144,65536,262144,10,,,1000001,382256,38.2,0.08902168273925781,0.006204128265380859
ctx,2,1,262144,65536,262144,10,True,,1000001,381089,38.1,0.09203267097473145,0.008194208145141602
ctx,2,1,262144,65536,262144,1000,,,1000001,366473,36.6,0.09790754318237305,0.008086681365966797
ctx,2,1,262144,65536,262144,1000,True,,1000001,363701,36.4,0.10334110260009766,0.006892204284667969
ctx,2,1,262144,65536,262144,0,,,1000001,366473,36.6,0.1006629467010498,0.006311178207397461
ctx,2,1,262144,65536,262144,0,True,,1000001,363701,36.4,0.11057519912719727,0.007033109664916992
ctx,2,1,262144,262144,4096,10,,,1000001,379792,38.0,0.09220266342163086,0.007566690444946289
ctx,2,1,262144,262144,4096,10,True,,1000001,378953,37.9,0.09252262115478516,0.007417917251586914
ctx,2,1,262144,262144,4096,1000,,,1000001,360871,36.1,0.12293052673339844,0.006855010986328125
ctx,2,1,262144,262144,4096,1000,True,,1000001,357762,35.8,0.13244962692260742,0.005900382995605469
ctx,2,1,262144,262144,4096,0,,,1000001,360812,36.1,0.11900687217712402,0.006368875503540039
ctx,2,1,262144,262144,4096,0,True,,1000001,357673,35.8,0.15435028076171875,0.0066127777099609375
ctx,2,1,262144,262144,16384,10,,,1000001,379792,38.0,0.09981465339660645,0.008054733276367188
ctx,2,1,262144,262144,16384,10,True,,1000001,378953,37.9,0.09852838516235352,0.007345676422119141
ctx,2,1,262144,262144,16384,1000,,,1000001,360871,36.1,0.12503862380981445,0.0076100826263427734
ctx,2,1,262144,262144,16384,1000,True,,1000001,357762,35.8,0.148329496383667,0.006765842437744141
ctx,2,1,262144,262144,16384,0,,,1000001,360812,36.1,0.12486648559570312,0.006821155548095703
ctx,2,1,262144,262144,16384,0,True,,1000001,357673,35.8,0.13861370086669922,0.007573843002319336
ctx,2,1,262144,262144,65536,10,,,1000001,379792,38.0,0.07987856864929199,0.007003068923950195
ctx,2,1,262144,262144,65536,10,True,,1000001,378953,37.9,0.10200738906860352,0.007092952728271484
ctx,2,1,262144,262144,65536,1000,,,1000001,360871,36.1,0.12105202674865723,0.006003379821777344
ctx,2,1,262144,262144,65536,1000,True,,1000001,357762,35.8,0.12611103057861328,0.0064432621002197266
ctx,2,1,262144,262144,65536,0,,,1000001,360812,36.1,0.11401653289794922,0.006678581237792969
ctx,2,1,262144,262144,65536,0,True,,1000001,357673,35.8,0.14110279083251953,0.006895303726196289
ctx,2,1,262144,262144,262144,10,,,1000001,379792,38.0,0.1023859977722168,0.005883455276489258
ctx,2,1,262144,262144,262144,10,True,,1000001,378953,37.9,0.08378195762634277,0.006750583648681641
ctx,2,1,262144,262144,262144,1000,,,1000001,360871,36.1,0.1185450553894043,0.0061647891998291016
ctx,2,1,262144,262144,262144,1000,True,,1000001,357762,35.8,0.12641096115112305,0.0071561336517333984
ctx,2,1,262144,262144,262144,0,,,1000001,360812,36.1,0.12424492835998535,0.008368492126464844
ctx,2,1,262144,262144,262144,0,True,,1000001,357673,35.8,0.14171624183654785,0.005940914154052734
ctx,2,1,1048576,4096,4096,10,,,1000001,443952,44.4,0.05662655830383301,0.010837316513061523
ctx,2,1,1048576,4096,4096,10,True,,1000001,442083,44.2,0.06326436996459961,0.010614156723022461
ctx,2,1,1048576,4096,4096,1000,,,1000001,440606,44.1,0.054457902908325195,0.009647846221923828
ctx,2,1,1048576,4096,4096,1000,True,,1000001,438621,43.9,0.06543397903442383,0.009600400924682617
ctx,2,1,1048576,4096,4096,0,,,1000001,440606,44.1,0.061809539794921875,0.008629083633422852
ctx,2,1,1048576,4096,4096,0,True,,1000001,438621,43.9,0.06416201591491699,0.009664773941040039
ctx,2,1,1048576,4096,16384,10,,,1000001,443952,44.4,0.0597386360168457,0.009295463562011719
ctx,2,1,1048576,4096,16384,10,True,,1000001,442083,44.2,0.05756187438964844,0.010478734970092773
ctx,2,1,1048576,4096,16384,1000,,,1000001,440606,44.1,0.06653523445129395,0.010353326797485352
ctx,2,1,1048576,4096,16384,1000,True,,1000001,438621,43.9,0.06049633026123047,0.01159358024597168
ctx,2,1,1048576,4096,16384,0,,,1000001,440606,44.1,0.05596113204956055,0.009088516235351562
ctx,2,1,1048576,4096,16384,0,True,,1000001,438621,43.9,0.05783796310424805,0.009362936019897461
ctx,2,1,1048576,4096,65536,10,,,1000001,443952,44.4,0.06140422821044922,0.010984420776367188
ctx,2,1,1048576,4096,65536,10,True,,1000001,442083,44.2,0.06360316276550293,0.00991368293762207
ctx,2,1,1048576,4096,65536,1000,,,1000001,440606,44.1,0.05352187156677246,0.009234189987182617
ctx,2,1,1048576,4096,65536,1000,True,,1000001,438621,43.9,0.0550539493560791,0.0090789794921875
ctx,2,1,1048576,4096,65536,0,,,1000001,440606,44.1,0.06293559074401855,0.009551048278808594
ctx,2,1,1048576,4096,65536,0,True,,1000001,438621,43.9,0.057753801345825195,0.009590864181518555
ctx,2,1,1048576,4096,262144,10,,,1000001,443952,44.4,0.05933380126953125,0.008250951766967773
ctx,2,1,1048576,4096,262144,10,True,,1000001,442083,44.2,0.05621790885925293,0.009976625442504883
ctx,2,1,1048576,4096,262144,1000,,,1000001,440606,44.1,0.06273698806762695,0.01014256477355957
ctx,2,1,1048576,4096,262144,1000,True,,1000001,438621,43.9,0.05951118469238281,0.009796619415283203
ctx,2,1,1048576,4096,262144,0,,,1000001,440606,44.1,0.054251909255981445,0.009731769561767578
ctx,2,1,1048576,4096,262144,0,True,,1000001,438621,43.9,0.06694555282592773,0.009216785430908203
ctx,2,1,1048576,4096,1048576,10,,,1000001,443952,44.4,0.0552678108215332,0.009737730026245117
ctx,2,1,1048576,4096,1048576,10,True,,1000001,442083,44.2,0.06315183639526367,0.009273529052734375
ctx,2,1,1048576,4096,1048576,1000,,,1000001,440606,44.1,0.05775642395019531,0.00935053825378418
ctx,2,1,1048576,4096,1048576,1000,True,,1000001,438621,43.9,0.0636739730834961,0.01031184196472168
ctx,2,1,1048576,4096,1048576,0,,,1000001,440606,44.1,0.05412626266479492,0.009779930114746094
ctx,2,1,1048576,4096,1048576,0,True,,1000001,438621,43.9,0.05959725379943848,0.009737730026245117
ctx,2,1,1048576,16384,4096,10,,,1000001,398325,39.8,0.05465102195739746,0.008605480194091797
ctx,2,1,1048576,16384,4096,10,True,,1000001,396931,39.7,0.055774688720703125,0.008948802947998047
ctx,2,1,1048576,16384,4096,1000,,,1000001,389643,39.0,0.0645301342010498,0.007877588272094727
ctx,2,1,1048576,16384,4096,1000,True,,1000001,387351,38.7,0.06386518478393555,0.008306264877319336
ctx,2,1,1048576,16384,4096,0,,,1000001,389643,39.0,0.06387877464294434,0.008105278015136719
ctx,2,1,1048576,16384,4096,0,True,,1000001,387351,38.7,0.06877660751342773,0.008646488189697266
ctx,2,1,1048576,16384,16384,10,,,1000001,398325,39.8,0.05265164375305176,0.008154869079589844
ctx,2,1,1048576,16384,16384,10,True,,1000001,396931,39.7,0.05478191375732422,0.009767293930053711
ctx,2,1,1048576,16384,16384,1000,,,1000001,389643,39.0,0.056703805923461914,0.00861358642578125
ctx,2,1,1048576,16384,16384,1000,True,,1000001,387351,38.7,0.06697249412536621,0.009621381759643555
ctx,2,1,1048576,16384,16384,0,,,1000001,389643,39.0,0.05852770805358887,0.008423566818237305
ctx,2,1,1048576,16384,16384,0,True,,1000001,387351,38.7,0.07022857666015625,0.009680032730102539
ctx,2,1,1048576,16384,65536,10,,,1000001,398325,39.8,0.05386757850646973,0.009389162063598633
ctx,2,1,1048576,16384,65536,10,True,,1000001,396931,39.7,0.06330060958862305,0.009245872497558594
ctx,2,1,1048576,16384,65536,1000,,,1000001,389643,39.0,0.0628054141998291,0.008949041366577148
ctx,2,1,1048576,16384,65536,1000,True,,1000001,387351,38.7,0.06918454170227051,0.009378910064697266
ctx,2,1,1048576,16384,65536,0,,,1000001,389643,39.0,0.0535435676574707,0.008840322494506836
ctx,2,1,1048576,16384,65536,0,True,,1000001,387351,38.7,0.0629582405090332,0.00795125961303711
ctx,2,1,1048576,16384,262144,10,,,1000001,398325,39.8,0.057590484619140625,0.008649826049804688
ctx,2,1,1048576,16384,262144,10,True,,1000001,396931,39.7,0.05305933952331543,0.007898569107055664
ctx,2,1,1048576,16384,262144,1000,,,1000001,389643,39.0,0.055413246154785156,0.007610797882080078
ctx,2,1,1048576,16384,262144,1000,True,,1000001,387351,38.7,0.06556200981140137,0.007737874984741211
ctx,2,1,1048576,16384,262144,0,,,1000001,389643,39.0,0.056036949157714844,0.008652925491333008
ctx,2,1,1048576,16384,262144,0,True,,1000001,387351,38.7,0.06132054328918457,0.00737452507019043
ctx,2,1,1048576,16384,1048576,10,,,1000001,398325,39.8,0.05176687240600586,0.008596420288085938
ctx,2,1,1048576,16384,1048576,10,True,,1000001,396931,39.7,0.05266141891479492,0.008330106735229492
ctx,2,1,1048576,16384,1048576,1000,,,1000001,389643,39.0,0.058612823486328125,0.008138179779052734
ctx,2,1,1048576,16384,1048576,1000,True,,1000001,387351,38.7,0.06316947937011719,0.007946014404296875
ctx,2,1,1048576,16384,1048576,0,,,1000001,389643,39.0,0.05705761909484863,0.008316516876220703
ctx,2,1,1048576,16384,1048576,0,True,,1000001,387351,38.7,0.0674290657043457,0.007848501205444336
ctx,2,1,1048576,65536,4096,10,,,1000001,374995,37.5,0.04945778846740723,0.007553577423095703
ctx,2,1,1048576,65536,4096,10,True,,1000001,374079,37.4,0.04810595512390137,0.007225513458251953
ctx,2,1,1048576,65536,4096,1000,,,1000001,356836,35.7,0.08060050010681152,0.008616447448730469
ctx,2,1,1048576,65536,4096,1000,True,,1000001,354286,35.4,0.10206961631774902,0.0070362091064453125
ctx,2,1,1048576,65536,4096,0,,,1000001,356836,35.7,0.07740998268127441,0.007656574249267578
ctx,2,1,1048576,65536,4096,0,True,,1000001,354286,35.4,0.0967409610748291,0.007729530334472656
ctx,2,1,1048576,65536,16384,10,,,1000001,374995,37.5,0.05208992958068848,0.007357358932495117
ctx,2,1,1048576,65536,16384,10,True,,1000001,374079,37.4,0.05514836311340332,0.007524013519287109
ctx,2,1,1048576,65536,16384,1000,,,1000001,356836,35.7,0.07888269424438477,0.008237123489379883
ctx,2,1,1048576,65536,16384,1000,True,,1000001,354286,35.4,0.09849381446838379,0.006864070892333984
ctx,2,1,1048576,65536,16384,0,,,1000001,356836,35.7,0.07838106155395508,0.007005214691162109
ctx,2,1,1048576,65536,16384,0,True,,1000001,354286,35.4,0.09963369369506836,0.007458686828613281
ctx,2,1,1048576,65536,65536,10,,,1000001,374995,37.5,0.05091094970703125,0.0066907405853271484
ctx,2,1,1048576,65536,65536,10,True,,1000001,374079,37.4,0.04807782173156738,0.007296323776245117
ctx,2,1,1048576,65536,65536,1000,,,1000001,356836,35.7,0.0801401138305664,0.007043123245239258
ctx,2,1,1048576,65536,65536,1000,True,,1000001,354286,35.4,0.0972740650177002,0.008117437362670898
ctx,2,1,1048576,65536,65536,0,,,1000001,356836,35.7,0.08161330223083496,0.007578849792480469
ctx,2,1,1048576,65536,65536,0,True,,1000001,354286,35.4,0.09953165054321289,0.007458686828613281
ctx,2,1,1048576,65536,262144,10,,,1000001,374995,37.5,0.05629777908325195,0.007932901382446289
ctx,2,1,1048576,65536,262144,10,True,,1000001,374079,37.4,0.05762600898742676,0.007598400115966797
ctx,2,1,1048576,65536,262144,1000,,,1000001,356836,35.7,0.07604432106018066,0.007531881332397461
ctx,2,1,1048576,65536,262144,1000,True,,1000001,354286,35.4,0.10726165771484375,0.007566928863525391
ctx,2,1,1048576,65536,262144,0,,,1000001,356836,35.7,0.07997417449951172,0.007755279541015625
ctx,2,1,1048576,65536,262144,0,True,,1000001,354286,35.4,0.09983968734741211,0.007261514663696289
ctx,2,1,1048576,65536,1048576,10,,,1000001,374995,37.5,0.0522768497467041,0.00811767578125
ctx,2,1,1048576,65536,1048576,10,True,,1000001,374079,37.4,0.05419754981994629,0.008644819259643555
ctx,2,1,1048576,65536,1048576,1000,,,1000001,356836,35.7,0.08372139930725098,0.008207559585571289
ctx,2,1,1048576,65536,1048576,1000,True,,1000001,354286,35.4,0.09825539588928223,0.007467031478881836
ctx,2,1,1048576,65536,1048576,0,,,1000001,356836,35.7,0.07779908180236816,0.0073316097259521484
ctx,2,1,1048576,65536,1048576,0,True,,1000001,354286,35.4,0.10083127021789551,0.008243322372436523
ctx,2,1,1048576,262144,4096,10,,,1000001,368818,36.9,0.05318880081176758,0.007691860198974609
ctx,2,1,1048576,262144,4096,10,True,,1000001,368599,36.9,0.05885457992553711,0.00749659538269043
ctx,2,1,1048576,262144,4096,1000,,,1000001,341245,34.1,0.15108799934387207,0.0069370269775390625
ctx,2,1,1048576,262144,4096,1000,True,,1000001,338287,33.8,0.22803759574890137,0.0076372623443603516
ctx,2,1,1048576,262144,4096,0,,,1000001,340909,34.1,0.16602373123168945,0.008270978927612305
ctx,2,1,1048576,262144,4096,0,True,,1000001,337929,33.8,0.2575960159301758,0.007691144943237305
ctx,2,1,1048576,262144,16384,10,,,1000001,368818,36.9,0.06113266944885254,0.008414983749389648
ctx,2,1,1048576,262144,16384,10,True,,1000001,368599,36.9,0.05686545372009277,0.00814962387084961
ctx,2,1,1048576,262144,16384,1000,,,1000001,341245,34.1,0.1560509204864502,0.006852626800537109
ctx,2,1,1048576,262144,16384,1000,True,,1000001,338287,33.8,0.23422956466674805,0.009057998657226562
ctx,2,1,1048576,262144,16384,0,,,1000001,340909,34.1,0.17124056816101074,0.009367704391479492
ctx,2,1,1048576,262144,16384,0,True,,1000001,337929,33.8,0.2667992115020752,0.007550954818725586
ctx,2,1,1048576,262144,65536,10,,,1000001,368818,36.9,0.053809404373168945,0.0070497989654541016
ctx,2,1,1048576,262144,65536,10,True,,1000001,368599,36.9,0.05614471435546875,0.009148597717285156
ctx,2,1,1048576,262144,65536,1000,,,1000001,341245,34.1,0.1554393768310547,0.007276058197021484
ctx,2,1,1048576,262144,65536,1000,True,,1000001,338287,33.8,0.22784042358398438,0.00676417350769043
ctx,2,1,1048576,262144,65536,0,,,1000001,340909,34.1,0.17846417427062988,0.0073070526123046875
ctx,2,1,1048576,262144,65536,0,True,,1000001,337929,33.8,0.2679157257080078,0.007834672927856445
ctx,2,1,1048576,262144,262144,10,,,1000001,368818,36.9,0.05491304397583008,0.00799417495727539
ctx,2,1,1048576,262144,262144,10,True,,1000001,368599,36.9,0.060671091079711914,0.007816314697265625
ctx,2,1,1048576,262144,262144,1000,,,1000001,341245,34.1,0.15500569343566895,0.006810903549194336
ctx,2,1,1048576,262144,262144,1000,True,,1000001,338287,33.8,0.22435545921325684,0.007246732711791992
ctx,2,1,1048576,262144,262144,0,,,1000001,340909,34.1,0.16479206085205078,0.006449460983276367
ctx,2,1,1048576,262144,262144,0,True,,1000001,337929,33.8,0.25690603256225586,0.007537364959716797
ctx,2,1,1048576,262144,1048576,10,,,1000001,368818,36.9,0.053774118423461914,0.007781267166137695
ctx,2,1,1048576,262144,1048576,10,True,,1000001,368599,36.9,0.05535483360290527,0.007883310317993164
ctx,2,1,1048576,262144,1048576,1000,,,1000001,341245,34.1,0.15396499633789062,0.006169319152832031
ctx,2,1,1048576,262144,1048576,1000,True,,1000001,338287,33.8,0.23369455337524414,0.006393909454345703
ctx,2,1,1048576,262144,1048576,0,,,1000001,340909,34.1,0.1719670295715332,0.007535457611083984
ctx,2,1,1048576,262144,1048576,0,True,,1000001,337929,33.8,0.2592439651489258,0.008161306381225586
ctx,2,1,1048576,1048576,4096,10,,,1000001,367532,36.8,0.05552196502685547,0.008788108825683594
ctx,2,1,1048576,1048576,4096,10,True,,1000001,367789,36.8,0.05163407325744629,0.007889747619628906
ctx,2,1,1048576,1048576,4096,1000,,,1000001,336715,33.7,0.2778205871582031,0.006682872772216797
ctx,2,1,1048576,1048576,4096,1000,True,,1000001,334203,33.4,0.4366424083709717,0.006931781768798828
ctx,2,1,1048576,1048576,4096,0,,,1000001,335868,33.6,0.41596078872680664,0.006338357925415039
ctx,2,1,1048576,1048576,4096,0,True,,1000001,333194,33.3,0.6797597408294678,0.007636308670043945
ctx,2,1,1048576,1048576,16384,10,,,1000001,367532,36.8,0.057308197021484375,0.0073354244232177734
ctx,2,1,1048576,1048576,16384,10,True,,1000001,367789,36.8,0.06117701530456543,0.007215023040771484
ctx,2,1,1048576,1048576,16384,1000,,,1000001,336715,33.7,0.2784867286682129,0.0069637298583984375
ctx,2,1,1048576,1048576,16384,1000,True,,1000001,334203,33.4,0.43793487548828125,0.008361101150512695
ctx,2,1,1048576,1048576,16384,0,,,1000001,335868,33.6,0.4264998435974121,0.006864786148071289
ctx,2,1,1048576,1048576,16384,0,True,,1000001,333194,33.3,0.6837115287780762,0.0072557926177978516
ctx,2,1,1048576,1048576,65536,10,,,1000001,367532,36.8,0.059905290603637695,0.007289409637451172
ctx,2,1,1048576,1048576,65536,10,True,,1000001,367789,36.8,0.058431386947631836,0.009008407592773438
ctx,2,1,1048576,1048576,65536,1000,,,1000001,336715,33.7,0.3042569160461426,0.006754636764526367
ctx,2,1,1048576,1048576,65536,1000,True,,1000001,334203,33.4,0.43297791481018066,0.0074841976165771484
ctx,2,1,1048576,1048576,65536,0,,,1000001,335868,33.6,0.4454483985900879,0.007093667984008789
ctx,2,1,1048576,1048576,65536,0,True,,1000001,333194,33.3,0.6753213405609131,0.0061473846435546875
ctx,2,1,1048576,1048576,262144,10,,,1000001,367532,36.8,0.06068539619445801,0.007562160491943359
ctx,2,1,1048576,1048576,262144,10,True,,1000001,367789,36.8,0.062227725982666016,0.008239507675170898
ctx,2,1,1048576,1048576,262144,1000,,,1000001,336715,33.7,0.27934908866882324,0.0071604251861572266
ctx,2,1,1048576,1048576,262144,1000,True,,1000001,334203,33.4,0.4319164752960205,0.007368803024291992
ctx,2,1,1048576,1048576,262144,0,,,1000001,335868,33.6,0.4215278625488281,0.008154630661010742
ctx,2,1,1048576,1048576,262144,0,True,,1000001,333194,33.3,0.6828110218048096,0.007481098175048828
ctx,2,1,1048576,1048576,1048576,10,,,1000001,367532,36.8,0.052582502365112305,0.007800579071044922
ctx,2,1,1048576,1048576,1048576,10,True,,1000001,367789,36.8,0.060552358627319336,0.010119915008544922
ctx,2,1,1048576,1048576,1048576,1000,,,1000001,336715,33.7,0.2734503746032715,0.008321285247802734
ctx,2,1,1048576,1048576,1048576,1000,True,,1000001,334203,33.4,0.44078946113586426,0.007104158401489258
ctx,2,1,1048576,1048576,1048576,0,,,1000001,335868,33.6,0.4203529357910156,0.006738185882568359
ctx,2,1,1048576,1048576,1048576,0,True,,1000001,333194,33.3,0.6833441257476807,0.006775617599487305
ctx,2,1,16384,4096,4096,10,,True,1000001,465958,46.6,1.2699763774871826,0.008688211441040039
ctx,2,1,16384,4096,4096,1000,,True,1000001,463164,46.3,1.302161455154419,0.0072443485260009766
ctx,2,1,16384,4096,4096,0,,True,1000001,463164,46.3,1.2261006832122803,0.007100343704223633
ctx,2,1,16384,4096,16384,10,,True,1000001,465958,46.6,1.2208828926086426,0.0075223445892333984
ctx,2,1,16384,4096,16384,1000,,True,1000001,463164,46.3,1.2353074550628662,0.006688117980957031
ctx,2,1,16384,4096,16384,0,,True,1000001,463164,46.3,1.2307474613189697,0.009179830551147461
ctx,2,1,16384,16384,4096,10,,True,1000001,444229,44.4,1.230074167251587,0.006776094436645508
ctx,2,1,16384,16384,4096,1000,,True,1000001,439409,43.9,1.2439916133880615,0.006905078887939453
ctx,2,1,16384,16384,4096,0,,True,1000001,439409,43.9,1.3074612617492676,0.0075359344482421875
ctx,2,1,16384,16384,16384,10,,True,1000001,444229,44.4,1.246140718460083,0.007412433624267578
ctx,2,1,16384,16384,16384,1000,,True,1000001,439409,43.9,1.2435178756713867,0.006324291229248047
ctx,2,1,16384,16384,16384,0,,True,1000001,439409,43.9,1.2664401531219482,0.00828242301940918
ctx,2,1,65536,4096,4096,10,,True,1000001,446478,44.6,0.3481907844543457,0.0072383880615234375
ctx,2,1,65536,4096,4096,1000,,True,1000001,443192,44.3,0.3555114269256592,0.007294416427612305
ctx,2,1,65536,4096,4096,0,,True,1000001,443192,44.3,0.34746599197387695,0.00666046142578125
ctx,2,1,65536,4096,16384,10,,True,1000001,446478,44.6,0.34659457206726074,0.007679939270019531
ctx,2,1,65536,4096,16384,1000,,True,1000001,443192,44.3,0.3636746406555176,0.007229804992675781
ctx,2,1,65536,4096,16384,0,,True,1000001,443192,44.3,0.3858020305633545,0.0075473785400390625
ctx,2,1,65536,4096,65536,10,,True,1000001,446478,44.6,0.3412172794342041,0.007330179214477539
ctx,2,1,65536,4096,65536,1000,,True,1000001,443192,44.3,0.3528308868408203,0.007235288619995117
