-f,-j,-b,--block-size,--window-size,--future-limit,--max-matches,--lazy-matching,-O,orig_size,enc_size,ratio,enc_time,dec_time
ctx,2,1,65536,16384,65536,0,True,,10000000,4179678,41.8,2.980754852294922,0.04716801643371582
ctx,2,1,65536,65536,4096,10,,,10000000,4187980,41.9,2.9036319255828857,0.04727768898010254
ctx,2,1,65536,65536,4096,10,True,,10000000,4170912,41.7,3.0424489974975586,0.048912763595581055
ctx,2,1,65536,65536,4096,1000,,,10000000,4089542,40.9,2.9841866493225098,0.04409480094909668
ctx,2,1,65536,65536,4096,1000,True,,10000000,4057701,40.6,3.13106107711792,0.04554128646850586
ctx,2,1,65536,65536,4096,0,,,10000000,4089538,40.9,3.11991810798645,0.044248104095458984
ctx,2,1,65536,65536,4096,0,True,,10000000,4057697,40.6,3.169738531112671,0.04684162139892578
ctx,2,1,65536,65536,16384,10,,,10000000,4187980,41.9,2.9729156494140625,0.04550671577453613
ctx,2,1,65536,65536,16384,10,True,,10000000,4170912,41.7,3.0227649211883545,0.046961307525634766
ctx,2,1,65536,65536,16384,1000,,,10000000,4089542,40.9,3.05253529548645,0.04452872276306152
ctx,2,1,65536,65536,16384,1000,True,,10000000,4057701,40.6,3.1015512943267822,0.04558610916137695
ctx,2,1,65536,65536,16384,0,,,10000000,4089538,40.9,2.965240240097046,0.04509997367858887
ctx,2,1,65536,65536,16384,0,True,,10000000,4057697,40.6,3.1484224796295166,0.0450594425201416
ctx,2,1,65536,65536,65536,10,,,10000000,4187980,41.9,3.0334389209747314,0.047698259353637695
ctx,2,1,65536,65536,65536,10,True,,10000000,4170912,41.7,2.957301616668701,0.04921555519104004
ctx,2,1,65536,65536,65536,1000,,,10000000,4089542,40.9,2.9601824283599854,0.046239614486694336
ctx,2,1,65536,65536,65536,1000,True,,10000000,4057701,40.6,3.0824902057647705,0.04520583152770996
ctx,2,1,65536,65536,65536,0,,,10000000,4089538,40.9,3.0644516944885254,0.04275059700012207
ctx,2,1,65536,65536,65536,0,True,,10000000,4057697,40.6,3.028071880340576,0.0470423698425293
ctx,2,1,262144,4096,4096,10,,,10000000,4650414,46.5,0.7961704730987549,0.05322074890136719
ctx,2,1,262144,4096,4096,10,True,,10000000,4629482,46.3,0.8614933490753174,0.05726432800292969
ctx,2,1,262144,4096,4096,1000,,,10000000,4616863,46.2,0.8680307865142822,0.05199313163757324
ctx,2,1,262144,4096,4096,1000,True,,10000000,4594311,45.9,0.8865561485290527,0.05476808547973633
ctx,2,1,262144,4096,4096,0,,,10000000,4616863,46.2,0.811077356338501,0.05257153511047363
ctx,2,1,262144,4096,4096,0,True,,10000000,4594311,45.9,0.8697004318237305,0.054059505462646484
ctx,2,1,262144,4096,16384,10,,,10000000,4650414,46.5,0.7848985195159912,0.05433154106140137
ctx,2,1,262144,4096,16384,10,True,,10000000,4629482,46.3,0.8988959789276123,0.05565953254699707
ctx,2,1,262144,4096,16384,1000,,,10000000,4616863,46.2,0.7970743179321289,0.05259823799133301
ctx,2,1,262144,4096,16384,1000,True,,10000000,4594311,45.9,0.8840405941009521,0.053617238998413086
ctx,2,1,262144,4096,16384,0,,,10000000,4616863,46.2,0.7843003273010254,0.0546722412109375
ctx,2,1,262144,4096,16384,0,True,,10000000,4594311,45.9,0.8029346466064453,0.053876638412475586
ctx,2,1,262144,4096,65536,10,,,10000000,4650414,46.5,0.7980103492736816,0.05472278594970703
ctx,2,1,262144,4096,65536,10,True,,10000000,4629482,46.3,0.7983319759368896,0.05486321449279785
ctx,2,1,262144,4096,65536,1000,,,10000000,4616863,46.2,0.8851485252380371,0.05318951606750488
ctx,2,1,262144,4096,65536,1000,True,,10000000,4594311,45.9,0.8053498268127441,0.05406808853149414
ctx,2,1,262144,4096,65536,0,,,10000000,4616863,46.2,0.8922219276428223,0.05282735824584961
ctx,2,1,262144,4096,65536,0,True,,10000000,4594311,45.9,0.8626832962036133,0.05392718315124512
ctx,2,1,262144,4096,262144,10,,,10000000,4650414,46.5,0.7926037311553955,0.05400276184082031
ctx,2,1,262144,4096,262144,10,True,,10000000,4629482,46.3,0.8495028018951416,0.054645538330078125
ctx,2,1,262144,4096,262144,1000,,,10000000,4616863,46.2,0.8410396575927734,0.053659915924072266
ctx,2,1,262144,4096,262144,1000,True,,10000000,4594311,45.9,0.9129629135131836,0.05483698844909668
ctx,2,1,262144,4096,262144,0,,,10000000,4616863,46.2,0.8726406097412109,0.05497455596923828
ctx,2,1,262144,4096,262144,0,True,,10000000,4594311,45.9,0.7930538654327393,0.05473065376281738
ctx,2,1,262144,16384,4096,10,,,10000000,4164625,41.6,0.8221306800842285,0.0481715202331543
ctx,2,1,262144,16384,4096,10,True,,10000000,4149186,41.5,0.8594036102294922,0.0461888313293457
ctx,2,1,262144,16384,4096,1000,,,10000000,4079954,40.8,0.8576998710632324,0.04532456398010254
ctx,2,1,262144,16384,4096,1000,True,,10000000,4056359,40.6,0.8156063556671143,0.04648900032043457
ctx,2,1,262144,16384,4096,0,,,10000000,4079947,40.8,0.7786617279052734,0.04556465148925781
ctx,2,1,262144,16384,4096,0,True,,10000000,4056357,40.6,0.8783628940582275,0.04696917533874512
ctx,2,1,262144,16384,16384,10,,,10000000,4164625,41.6,0.773939847946167,0.047014713287353516
ctx,2,1,262144,16384,16384,10,True,,10000000,4149186,41.5,0.8074643611907959,0.04659771919250488
ctx,2,1,262144,16384,16384,1000,,,10000000,4079954,40.8,0.8127412796020508,0.04437685012817383
ctx,2,1,262144,16384,16384,1000,True,,10000000,4056359,40.6,0.8400094509124756,0.04467606544494629
ctx,2,1,262144,16384,16384,0,,,10000000,4079947,40.8,0.8153402805328369,0.04537487030029297
ctx,2,1,262144,16384,16384,0,True,,10000000,4056357,40.6,0.8509097099304199,0.045091867446899414
ctx,2,1,262144,16384,65536,10,,,10000000,4164625,41.6,0.8100950717926025,0.04532361030578613
ctx,2,1,262144,16384,65536,10,True,,10000000,4149186,41.5,0.8033733367919922,0.04635357856750488
ctx,2,1,262144,16384,65536,1000,,,10000000,4079954,40.8,0.8141129016876221,0.04524731636047363
ctx,2,1,262144,16384,65536,1000,True,,10000000,4056359,40.6,0.8568933010101318,0.04576611518859863
ctx,2,1,262144,16384,65536,0,,,10000000,4079947,40.8,0.7870547771453857,0.04531431198120117
ctx,2,1,262144,16384,65536,0,True,,10000000,4056357,40.6,0.8183510303497314,0.04657554626464844
ctx,2,1,262144,16384,262144,10,,,10000000,4164625,41.6,0.8075575828552246,0.048242807388305664
ctx,2,1,262144,16384,262144,10,True,,10000000,4149186,41.5,0.8601133823394775,0.048696279525756836
ctx,2,1,262144,16384,262144,1000,,,10000000,4079954,40.8,0.8022341728210449,0.044267892837524414
ctx,2,1,262144,16384,262144,1000,True,,10000000,4056359,40.6,0.879326343536377,0.04622626304626465
ctx,2,1,262144,16384,262144,0,,,10000000,4079947,40.8,0.8224215507507324,0.04355597496032715
ctx,2,1,262144,16384,262144,0,True,,10000000,4056357,40.6,0.8270018100738525,0.045683860778808594
ctx,2,1,262144,65536,4096,10,,,10000000,3972503,39.7,0.8306059837341309,0.043057918548583984
ctx,2,1,262144,65536,4096,10,True,,10000000,3962892,39.6,0.8040268421173096,0.043531179428100586
ctx,2,1,262144,65536,4096,1000,,,10000000,3816150,38.2,0.8796606063842773,0.03933548927307129
ctx,2,1,262144,65536,4096,1000,True,,10000000,3787743,37.9,0.972160816192627,0.041077375411987305
ctx,2,1,262144,65536,4096,0,,,10000000,3816139,38.2,0.9019465446472168,0.0420839786529541
ctx,2,1,262144,65536,4096,0,True,,10000000,3787741,37.9,0.9642066955566406,0.03933906555175781
ctx,2,1,262144,65536,16384,10,,,10000000,3972503,39.7,0.8268773555755615,0.0447847843170166
ctx,2,1,262144,65536,16384,10,True,,10000000,3962892,39.6,0.8040046691894531,0.044878244400024414
ctx,2,1,262144,65536,16384,1000,,,10000000,3816150,38.2,0.8831427097320557,0.04003620147705078
ctx,2,1,262144,65536,16384,1000,True,,10000000,3787743,37.9,0.9628968238830566,0.04287004470825195
ctx,2,1,262144,65536,16384,0,,,10000000,3816139,38.2,0.9117932319641113,0.04019951820373535
ctx,2,1,262144,65536,16384,0,True,,10000000,3787741,37.9,1.0029056072235107,0.041001081466674805
ctx,2,1,262144,65536,65536,10,,,10000000,3972503,39.7,0.8153283596038818,0.04404115676879883
ctx,2,1,262144,65536,65536,10,True,,10000000,3962892,39.6,0.8072168827056885,0.04516482353210449
ctx,2,1,262144,65536,65536,1000,,,10000000,3816150,38.2,0.8970592021942139,0.04101061820983887
ctx,2,1,262144,65536,65536,1000,True,,10000000,3787743,37.9,1.0025770664215088,0.04023623466491699
ctx,2,1,262144,65536,65536,0,,,10000000,3816139,38.2,0.9675421714782715,0.03985786437988281
ctx,2,1,262144,65536,65536,0,True,,10000000,3787741,37.9,1.0003809928894043,0.041055917739868164
ctx,2,1,262144,65536,262144,10,,,10000000,3972503,39.7,0.8043210506439209,0.04274559020996094
ctx,2,1,262144,65536,262144,10,True,,10000000,3962892,39.6,0.8539247512817383,0.045510292053222656
ctx,2,1,262144,65536,262144,1000,,,10000000,3816150,38.2,0.8819293975830078,0.04088926315307617
ctx,2,1,262144,65536,262144,1000,True,,10000000,3787743,37.9,1.0192749500274658,0.04108309745788574
ctx,2,1,262144,65536,262144,0,,,10000000,3816139,38.2,0.8977093696594238,0.04050421714782715
ctx,2,1,262144,65536,262144,0,True,,10000000,3787741,37.9,1.0447413921356201,0.04050612449645996
ctx,2,1,262144,262144,4096,10,,,10000000,3938368,39.4,0.9055984020233154,0.043117523193359375
ctx,2,1,262144,262144,4096,10,True,,10000000,3930885,39.3,0.8250422477722168,0.04161715507507324
ctx,2,1,262144,262144,4096,1000,,,10000000,3744431,37.4,1.0687458515167236,0.04031515121459961
ctx,2,1,262144,262144,4096,1000,True,,10000000,3712575,37.1,1.2754266262054443,0.039206504821777344
ctx,2,1,262144,262144,4096,0,,,10000000,3743599,37.4,1.0868849754333496,0.03863954544067383
ctx,2,1,262144,262144,4096,0,True,,10000000,3711576,37.1,1.316598653793335,0.038976192474365234
ctx,2,1,262144,262144,16384,10,,,10000000,3938368,39.4,0.8240666389465332,0.04303908348083496
ctx,2,1,262144,262144,16384,10,True,,10000000,3930885,39.3,0.8358607292175293,0.043650150299072266
ctx,2,1,262144,262144,16384,1000,,,10000000,3744431,37.4,1.1076717376708984,0.04027676582336426
ctx,2,1,262144,262144,16384,1000,True,,10000000,3712575,37.1,1.2789568901062012,0.038745880126953125
ctx,2,1,262144,262144,16384,0,,,10000000,3743599,37.4,1.0995075702667236,0.038950443267822266
ctx,2,1,262144,262144,16384,0,True,,10000000,3711576,37.1,1.3394029140472412,0.04106616973876953
ctx,2,1,262144,262144,65536,10,,,10000000,3938368,39.4,0.8751423358917236,0.043134450912475586
ctx,2,1,262144,262144,65536,10,True,,10000000,3930885,39.3,0.9064204692840576,0.04322361946105957
ctx,2,1,262144,262144,65536,1000,,,10000000,3744431,37.4,1.102931022644043,0.03968334197998047
ctx,2,1,262144,262144,65536,1000,True,,10000000,3712575,37.1,1.3144690990447998,0.03984332084655762
ctx,2,1,262144,262144,65536,0,,,10000000,3743599,37.4,1.1208865642547607,0.03977560997009277
ctx,2,1,262144,262144,65536,0,True,,10000000,3711576,37.1,1.360011339187622,0.039816856384277344
ctx,2,1,262144,262144,262144,10,,,10000000,3938368,39.4,0.912419319152832,0.04082226753234863
ctx,2,1,262144,262144,262144,10,True,,10000000,3930885,39.3,0.8448736667633057,0.042875051498413086
ctx,2,1,262144,262144,262144,1000,,,10000000,3744431,37.4,1.0487043857574463,0.03856682777404785
ctx,2,1,262144,262144,262144,1000,True,,10000000,3712575,37.1,1.2980647087097168,0.03835892677307129
ctx,2,1,262144,262144,262144,0,,,10000000,3743599,37.4,1.0829687118530273,0.037821292877197266
ctx,2,1,262144,262144,262144,0,True,,10000000,3711576,37.1,1.313692331314087,0.040067195892333984
ctx,2,1,1048576,4096,4096,10,,,10000000,4638238,46.4,0.266737699508667,0.059708356857299805
ctx,2,1,1048576,4096,4096,10,True,,10000000,4617464,46.2,0.28012657165527344,0.06026005744934082
ctx,2,1,1048576,4096,4096,1000,,,10000000,4604320,46.0,0.2858917713165283,0.060982465744018555
ctx,2,1,1048576,4096,4096,1000,True,,10000000,4582007,45.8,0.2799830436706543,0.061101436614990234
ctx,2,1,1048576,4096,4096,0,,,10000000,4604320,46.0,0.2780745029449463,0.05776572227478027
ctx,2,1,1048576,4096,4096,0,True,,10000000,4582007,45.8,0.2974205017089844,0.05967521667480469
ctx,2,1,1048576,4096,16384,10,,,10000000,4638238,46.4,0.26195788383483887,0.05998373031616211
ctx,2,1,1048576,4096,16384,10,True,,10000000,4617464,46.2,0.29256534576416016,0.05994558334350586
ctx,2,1,1048576,4096,16384,1000,,,10000000,4604320,46.0,0.2762627601623535,0.057744741439819336
ctx,2,1,1048576,4096,16384,1000,True,,10000000,4582007,45.8,0.28455257415771484,0.058104515075683594
ctx,2,1,1048576,4096,16384,0,,,10000000,4604320,46.0,0.27085280418395996,0.061060428619384766
ctx,2,1,1048576,4096,16384,0,True,,10000000,4582007,45.8,0.2886056900024414,0.06016421318054199
ctx,2,1,1048576,4096,65536,10,,,10000000,4638238,46.4,0.2643556594848633,0.0596621036529541
ctx,2,1,1048576,4096,65536,10,True,,10000000,4617464,46.2,0.28623151779174805,0.06089949607849121
ctx,2,1,1048576,4096,65536,1000,,,10000000,4604320,46.0,0.2784450054168701,0.059418678283691406
ctx,2,1,1048576,4096,65536,1000,True,,10000000,4582007,45.8,0.285783052444458,0.05929827690124512
ctx,2,1,1048576,4096,65536,0,,,10000000,4604320,46.0,0.2773125171661377,0.05797600746154785
ctx,2,1,1048576,4096,65536,0,True,,10000000,4582007,45.8,0.29018211364746094,0.059299468994140625
ctx,2,1,1048576,4096,262144,10,,,10000000,4638238,46.4,0.2747485637664795,0.05973172187805176
ctx,2,1,1048576,4096,262144,10,True,,10000000,4617464,46.2,0.26741743087768555,0.06004500389099121
ctx,2,1,1048576,4096,262144,1000,,,10000000,4604320,46.0,0.27274489402770996,0.059703826904296875
ctx,2,1,1048576,4096,262144,1000,True,,10000000,4582007,45.8,0.2819030284881592,0.06024003028869629
ctx,2,1,1048576,4096,262144,0,,,10000000,4604320,46.0,0.27341723442077637,0.05929064750671387
ctx,2,1,1048576,4096,262144,0,True,,10000000,4582007,45.8,0.2986013889312744,0.06056857109069824
ctx,2,1,1048576,4096,1048576,10,,,10000000,4638238,46.4,0.2689521312713623,0.0591120719909668
ctx,2,1,1048576,4096,1048576,10,True,,10000000,4617464,46.2,0.2835252285003662,0.061463117599487305
ctx,2,1,1048576,4096,1048576,1000,,,10000000,4604320,46.0,0.2487504482269287,0.05915474891662598
ctx,2,1,1048576,4096,1048576,1000,True,,10000000,4582007,45.8,0.2766385078430176,0.05961418151855469
ctx,2,1,1048576,4096,1048576,0,,,10000000,4604320,46.0,0.2660207748413086,0.06044602394104004
ctx,2,1,1048576,4096,1048576,0,True,,10000000,4582007,45.8,0.276749849319458,0.06145644187927246
ctx,2,1,1048576,16384,4096,10,,,10000000,4134543,41.3,0.28929591178894043,0.04875993728637695
ctx,2,1,1048576,16384,4096,10,True,,10000000,4119936,41.2,0.2831587791442871,0.05233645439147949
ctx,2,1,1048576,16384,4096,1000,,,10000000,4046746,40.5,0.2989201545715332,0.048114776611328125
ctx,2,1,1048576,16384,4096,1000,True,,10000000,4023917,40.2,0.3329353332519531,0.0483245849609375
ctx,2,1,1048576,16384,4096,0,,,10000000,4046740,40.5,0.2933809757232666,0.04953312873840332
ctx,2,1,1048576,16384,4096,0,True,,10000000,4023915,40.2,0.31226563453674316,0.047507286071777344
ctx,2,1,1048576,16384,16384,10,,,10000000,4134543,41.3,0.2572183609008789,0.04923748970031738
ctx,2,1,1048576,16384,16384,10,True,,10000000,4119936,41.2,0.26851844787597656,0.05251193046569824
ctx,2,1,1048576,16384,16384,1000,,,10000000,4046746,40.5,0.28753018379211426,0.04784893989562988
ctx,2,1,1048576,16384,16384,1000,True,,10000000,4023917,40.2,0.3072514533996582,0.04920387268066406
ctx,2,1,1048576,16384,16384,0,,,10000000,4046740,40.5,0.2972838878631592,0.04885578155517578
ctx,2,1,1048576,16384,16384,0,True,,10000000,4023915,40.2,0.3150055408477783,0.049591064453125
ctx,2,1,1048576,16384,65536,10,,,10000000,4134543,41.3,0.26096391677856445,0.04811859130859375
ctx,2,1,1048576,16384,65536,10,True,,10000000,4119936,41.2,0.27214550971984863,0.04947042465209961
ctx,2,1,1048576,16384,65536,1000,,,10000000,4046746,40.5,0.2742269039154053,0.04759931564331055
ctx,2,1,1048576,16384,65536,1000,True,,10000000,4023917,40.2,0.3366537094116211,0.04922008514404297
ctx,2,1,1048576,16384,65536,0,,,10000000,4046740,40.5,0.3003208637237549,0.048270463943481445
ctx,2,1,1048576,16384,65536,0,True,,10000000,4023915,40.2,0.32100462913513184,0.04899454116821289
ctx,2,1,1048576,16384,262144,10,,,10000000,4134543,41.3,0.27288126945495605,0.049344778060913086
ctx,2,1,1048576,16384,262144,10,True,,10000000,4119936,41.2,0.26966166496276855,0.051210641860961914
ctx,2,1,1048576,16384,262144,1000,,,10000000,4046746,40.5,0.2864415645599365,0.04578065872192383
ctx,2,1,1048576,16384,262144,1000,True,,10000000,4023917,40.2,0.320603609085083,0.048429012298583984
ctx,2,1,1048576,16384,262144,0,,,10000000,4046740,40.5,0.28000760078430176,0.04657149314880371
ctx,2,1,1048576,16384,262144,0,True,,10000000,4023915,40.2,0.32257890701293945,0.05011391639709473
ctx,2,1,1048576,16384,1048576,10,,,10000000,4134543,41.3,0.2534914016723633,0.048883676528930664
ctx,2,1,1048576,16384,1048576,10,True,,10000000,4119936,41.2,0.2669246196746826,0.050264835357666016
ctx,2,1,1048576,16384,1048576,1000,,,10000000,4046746,40.5,0.28179383277893066,0.04927563667297363
ctx,2,1,1048576,16384,1048576,1000,True,,10000000,4023917,40.2,0.319918155670166,0.04900670051574707
ctx,2,1,1048576,16384,1048576,0,,,10000000,4046740,40.5,0.2754666805267334,0.04877352714538574
ctx,2,1,1048576,16384,1048576,0,True,,10000000,4023915,40.2,0.3582942485809326,0.04728341102600098
ctx,2,1,1048576,65536,4096,10,,,10000000,3908422,39.1,0.28662586212158203,0.04605579376220703
ctx,2,1,1048576,65536,4096,10,True,,10000000,3901729,39.0,0.28352928161621094,0.04593682289123535
ctx,2,1,1048576,65536,4096,1000,,,10000000,3732344,37.3,0.3991532325744629,0.042137861251831055
ctx,2,1,1048576,65536,4096,1000,True,,10000000,3706162,37.1,0.49916720390319824,0.045075416564941406
ctx,2,1,1048576,65536,4096,0,,,10000000,3732328,37.3,0.39849424362182617,0.04365849494934082
ctx,2,1,1048576,65536,4096,0,True,,10000000,3706149,37.1,0.4994807243347168,0.0430452823638916
ctx,2,1,1048576,65536,16384,10,,,10000000,3908422,39.1,0.27382373809814453,0.04584646224975586
ctx,2,1,1048576,65536,16384,10,True,,10000000,3901729,39.0,0.30392932891845703,0.04666781425476074
ctx,2,1,1048576,65536,16384,1000,,,10000000,3732344,37.3,0.3828704357147217,0.041797637939453125
ctx,2,1,1048576,65536,16384,1000,True,,10000000,3706162,37.1,0.4996461868286133,0.0429384708404541
ctx,2,1,1048576,65536,16384,0,,,10000000,3732328,37.3,0.3797602653503418,0.04143548011779785
ctx,2,1,1048576,65536,16384,0,True,,10000000,3706149,37.1,0.5079076290130615,0.04430580139160156
ctx,2,1,1048576,65536,65536,10,,,10000000,3908422,39.1,0.2686021327972412,0.0454249382019043
ctx,2,1,1048576,65536,65536,10,True,,10000000,3901729,39.0,0.2571277618408203,0.04773092269897461
ctx,2,1,1048576,65536,65536,1000,,,10000000,3732344,37.3,0.41907429695129395,0.04261898994445801
ctx,2,1,1048576,65536,65536,1000,True,,10000000,3706162,37.1,0.4868626594543457,0.041169166564941406
ctx,2,1,1048576,65536,65536,0,,,10000000,3732328,37.3,0.4025747776031494,0.04356074333190918
ctx,2,1,1048576,65536,65536,0,True,,10000000,3706149,37.1,0.49500513076782227,0.042775869369506836
ctx,2,1,1048576,65536,262144,10,,,10000000,3908422,39.1,0.2565433979034424,0.0473790168762207
ctx,2,1,1048576,65536,262144,10,True,,10000000,3901729,39.0,0.26670217514038086,0.04597759246826172
ctx,2,1,1048576,65536,262144,1000,,,10000000,3732344,37.3,0.3929436206817627,0.04170417785644531
ctx,2,1,1048576,65536,262144,1000,True,,10000000,3706162,37.1,0.4903256893157959,0.04265713691711426
ctx,2,1,1048576,65536,262144,0,,,10000000,3732328,37.3,0.4040677547454834,0.04190969467163086
ctx,2,1,1048576,65536,262144,0,True,,10000000,3706149,37.1,0.49782729148864746,0.04397010803222656
ctx,2,1,1048576,65536,1048576,10,,,10000000,3908422,39.1,0.2638111114501953,0.04636025428771973
ctx,2,1,1048576,65536,1048576,10,True,,10000000,3901729,39.0,0.2559397220611572,0.047147274017333984
ctx,2,1,1048576,65536,1048576,1000,,,10000000,3732344,37.3,0.3985304832458496,0.04163670539855957
ctx,2,1,1048576,65536,1048576,1000,True,,10000000,3706162,37.1,0.5023009777069092,0.04380178451538086
ctx,2,1,1048576,65536,1048576,0,,,10000000,3732328,37.3,0.39846372604370117,0.04169774055480957
ctx,2,1,1048576,65536,1048576,0,True,,10000000,3706149,37.1,0.5048327445983887,0.04372096061706543
ctx,2,1,1048576,262144,4096,10,,,10000000,3834260,38.3,0.28571605682373047,0.0462491512298584
ctx,2,1,1048576,262144,4096,10,True,,10000000,3834406,38.3,0.2635211944580078,0.04391074180603027
ctx,2,1,1048576,262144,4096,1000,,,10000000,3555112,35.6,0.7942233085632324,0.04043102264404297
ctx,2,1,1048576,262144,4096,1000,True,,10000000,3527221,35.3,1.1965444087982178,0.04051685333251953
ctx,2,1,1048576,262144,4096,0,,,10000000,3551696,35.5,0.8825697898864746,0.039869070053100586
ctx,2,1,1048576,262144,4096,0,True,,10000000,3523393,35.2,1.3532395362854004,0.042006731033325195
ctx,2,1,1048576,262144,16384,10,,,10000000,3834260,38.3,0.2725841999053955,0.04581928253173828
ctx,2,1,1048576,262144,16384,10,True,,10000000,3834406,38.3,0.2678499221801758,0.04401516914367676
ctx,2,1,1048576,262144,16384,1000,,,10000000,3555112,35.6,0.800337553024292,0.04030942916870117
ctx,2,1,1048576,262144,16384,1000,True,,10000000,3527221,35.3,1.1906673908233643,0.03875398635864258
ctx,2,1,1048576,262144,16384,0,,,10000000,3551696,35.5,0.8843326568603516,0.03956961631774902
ctx,2,1,1048576,262144,16384,0,True,,10000000,3523393,35.2,1.35353422164917,0.04058527946472168
ctx,2,1,1048576,262144,65536,10,,,10000000,3834260,38.3,0.27417778968811035,0.043683767318725586
ctx,2,1,1048576,262144,65536,10,True,,10000000,3834406,38.3,0.2740795612335205,0.046193838119506836
ctx,2,1,1048576,262144,65536,1000,,,10000000,3555112,35.6,0.8279356956481934,0.03821134567260742
ctx,2,1,1048576,262144,65536,1000,True,,10000000,3527221,35.3,1.1882212162017822,0.04079174995422363
ctx,2,1,1048576,262144,65536,0,,,10000000,3551696,35.5,0.8883891105651855,0.03962445259094238
ctx,2,1,1048576,262144,65536,0,True,,10000000,3523393,35.2,1.3399207592010498,0.040754079818725586
ctx,2,1,1048576,262144,262144,10,,,10000000,3834260,38.3,0.2804422378540039,0.04443240165710449
ctx,2,1,1048576,262144,262144,10,True,,10000000,3834406,38.3,0.27045249938964844,0.0462641716003418
ctx,2,1,1048576,262144,262144,1000,,,10000000,3555112,35.6,0.8035335540771484,0.03837895393371582
ctx,2,1,1048576,262144,262144,1000,True,,10000000,3527221,35.3,1.1784231662750244,0.03954267501831055
ctx,2,1,1048576,262144,262144,0,,,10000000,3551696,35.5,0.9068615436553955,0.041281700134277344
ctx,2,1,1048576,262144,262144,0,True,,10000000,3523393,35.2,1.3333439826965332,0.039966583251953125
ctx,2,1,1048576,262144,1048576,10,,,10000000,3834260,38.3,0.2652275562286377,0.04558444023132324
ctx,2,1,1048576,262144,1048576,10,True,,10000000,3834406,38.3,0.28521180152893066,0.045586347579956055
ctx,2,1,1048576,262144,1048576,1000,,,10000000,3555112,35.6,0.7961530685424805,0.04018855094909668
ctx,2,1,1048576,262144,1048576,1000,True,,10000000,3527221,35.3,1.1958110332489014,0.03999829292297363
ctx,2,1,1048576,262144,1048576,0,,,10000000,3551696,35.5,0.8897621631622314,0.04053139686584473
ctx,2,1,1048576,262144,1048576,0,True,,10000000,3523393,35.2,1.3745386600494385,0.03914666175842285
ctx,2,1,1048576,1048576,4096,10,,,10000000,3820085,38.2,0.28740835189819336,0.04101991653442383
ctx,2,1,1048576,1048576,4096,10,True,,10000000,3823108,38.2,0.2899515628814697,0.04470419883728027
ctx,2,1,1048576,1048576,4096,1000,,,10000000,3504430,35.0,1.497321605682373,0.038407087326049805
ctx,2,1,1048576,1048576,4096,1000,True,,10000000,3478254,34.8,2.401749610900879,0.03865408897399902
ctx,2,1,1048576,1048576,4096,0,,,10000000,3495502,35.0,2.3690598011016846,0.03885293006896973
ctx,2,1,1048576,1048576,4096,0,True,,10000000,3467412,34.7,3.926182508468628,0.0397038459777832
ctx,2,1,1048576,1048576,16384,10,,,10000000,3820085,38.2,0.27585506439208984,0.04317474365234375
ctx,2,1,1048576,1048576,16384,10,True,,10000000,3823108,38.2,0.2971007823944092,0.04615926742553711
ctx,2,1,1048576,1048576,16384,1000,,,10000000,3504430,35.0,1.4816560745239258,0.03853559494018555
ctx,2,1,1048576,1048576,16384,1000,True,,10000000,3478254,34.8,2.384079933166504,0.03929948806762695
ctx,2,1,1048576,1048576,16384,0,,,10000000,3495502,35.0,2.390194892883301,0.040381669998168945
ctx,2,1,1048576,1048576,16384,0,True,,10000000,3467412,34.7,3.911374092102051,0.03918004035949707
ctx,2,1,1048576,1048576,65536,10,,,10000000,3820085,38.2,0.2701101303100586,0.04407548904418945
ctx,2,1,1048576,1048576,65536,10,True,,10000000,3823108,38.2,0.2974886894226074,0.04458260536193848
ctx,2,1,1048576,1048576,65536,1000,,,10000000,3504430,35.0,1.478921890258789,0.0389714241027832
ctx,2,1,1048576,1048576,65536,1000,True,,10000000,3478254,34.8,2.398125410079956,0.0382082462310791
ctx,2,1,1048576,1048576,65536,0,,,10000000,3495502,35.0,2.3812432289123535,0.04075789451599121
ctx,2,1,1048576,1048576,65536,0,True,,10000000,3467412,34.7,3.864473581314087,0.04008054733276367
ctx,2,1,1048576,1048576,262144,10,,,10000000,3820085,38.2,0.30463147163391113,0.046205759048461914
ctx,2,1,1048576,1048576,262144,10,True,,10000000,3823108,38.2,0.2961099147796631,0.04455924034118652
ctx,2,1,1048576,1048576,262144,1000,,,10000000,3504430,35.0,1.4951198101043701,0.03953409194946289
ctx,2,1,1048576,1048576,262144,1000,True,,10000000,3478254,34.8,2.399134635925293,0.04115891456604004
ctx,2,1,1048576,1048576,262144,0,,,10000000,3495502,35.0,2.375863790512085,0.039021968841552734
ctx,2,1,1048576,1048576,262144,0,True,,10000000,3467412,34.7,3.969754457473755,0.040056467056274414
ctx,2,1,1048576,1048576,1048576,10,,,10000000,3820085,38.2,0.2841923236846924,0.04650163650512695
ctx,2,1,1048576,1048576,1048576,10,True,,10000000,3823108,38.2,0.30767369270324707,0.04536747932434082
ctx,2,1,1048576,1048576,1048576,1000,,,10000000,3504430,35.0,1.5113012790679932,0.03863668441772461
ctx,2,1,1048576,1048576,1048576,1000,True,,10000000,3478254,34.8,2.3539061546325684,0.038466453552246094
ctx,2,1,1048576,1048576,1048576,0,,,10000000,3495502,35.0,2.364224672317505,0.03821706771850586
ctx,2,1,1048576,1048576,1048576,0,True,,10000000,3467412,34.7,3.859760046005249,0.039461374282836914
